312.0
170.0
212.0
201.0
200.0
51.0
95.0
104.0
150.0
247.0
281.0
279.0
290.0
150.0
199.0
101.0
328.0
1993.0
209.0
295.0
355.0
354.0
385.0
229.0
244.0
54.0
141.0
213.0
784.0
53.0
101.0
261.0
97.0
150.0
147.0
83.0
56.0
51.0
50.0
57.0
111.0
54.0
62.0
78.0
85.0
53.0
69.0
85.0
86.0
101.0
114.0
211.0
210.0
330.0
210.0
223.0
272.0
171.0
132.0
125.0
384.0
75.0
165.0
61.0
59.0
58.0
60.0
81.0
270.0
124.0
202.0
175.0
201.0
612.0
119.0
88.0
125.0
122.0
124.0
130.0
127.0
128.0
57.0
152.0
130.0
133.0
57.0
125.0
124.0
131.0
92.0
124.0
80.0
127.0
286.0
228.0
128.0
194.0
216.0
149.0
114.0
187.0
202.0
203.0
259.0
188.0
