128.0
48.0
48.0
130.0
51.0
106.0
119.0
188.0
16701.0
108.0
85.0
88.0
108.0
8702.0
97.0
175.0
86.0
129.0
100.0
129.0
152.0
448.0
29.0
112.0
386.0
80.0
148.0
109.0
180.0
117.0
81.0
142.0
28.0
101.0
80.0
5169.0
76.0
258.0
114.0
117.0
371.0
130.0
112.0
84.0
411.0
1254.0
53.0
64.0
64.0
86.0
80.0
133.0
53.0
58.0
232.0
155.0
164.0
138.0
400.0
87.0
104.0
135.0
106.0
109.0
183.0
1501.0
1672.0
139.0
277.0
311.0
77.0
100.0
953.0
214.0
137.0
248.0
140.0
219.0
124.0
127.0
52.0
198.0
27.0
133.0
129.0
30.0
120.0
127.0
271.0
131.0
598.0
240.0
48.0
48.0
53.0
51.0
57.0
93.0
114.0
199.0
198.0
231.0
50.0
61.0
50.0
55.0
200.0
122.0
219.0
173.0
143.0
