100.0
212.0
93.0
108.0
164.0
1081.0
147.0
1318.0
138.0
185.0
175.0
129.0
124.0
84.0
136.0
284.0
90.0
93.0
188.0
124.0
127.0
125.0
92.0
101.0
62.0
1001.0
303.0
499.0
102.0
84.0
87.0
68.0
80.0
286.0
297.0
186.0
85.0
103.0
147.0
152.0
300.0
372.0
90.0
218.0
152.0
59.0
63.0
56.0
54.0
58.0
65.0
56.0
153.0
55.0
101.0
93.0
78.0
195.0
127.0
113.0
129.0
154.0
171.0
80.0
53.0
101.0
198.0
165.0
88.0
57.0
58.0
181.0
218.0
120.0
169.0
57.0
57.0
206.0
57.0
133.0
197.0
51.0
54.0
279.0
70.0
325.0
121.0
666.0
112.0
1484.0
132.0
82.0
217.0
80.0
142.0
51.0
50.0
60.0
136.0
114.0
83.0
61.0
62.0
60.0
87.0
55.0
58.0
134.0
358.0
125.0
87.0
109.0
77.0
141.0
